id,product_id,variation_value_id
4138,556,16
4139,556,14
4140,556,10
4141,557,8
4142,557,6
4143,557,11
4144,557,16
4145,557,2
4146,557,9
4147,558,5
4148,558,23
4149,558,22
4150,558,15
4151,558,18
4152,558,2
4153,558,8
4154,558,26
4155,558,4
4156,559,23
4157,559,2
4158,559,6
4159,559,19
4160,559,16
4161,559,14
4162,560,5
4163,560,6
4164,560,4
4165,560,7
4166,560,12
4167,560,15
4168,561,9
4169,561,16
4170,561,6
4171,561,25
4172,561,24
4173,561,18
4174,561,13
4175,561,20
4176,561,3
4177,561,23
4178,562,20
4179,562,17
4180,562,24
4181,562,4
4182,562,5
4183,562,18
4184,562,23
4185,562,6
4186,562,13
4187,563,22
4188,563,14
4189,563,2
4190,563,18
4191,563,12
4192,563,20
4193,563,9
4194,563,26
4195,564,8
4196,564,2
4197,564,26
4198,564,25
4199,564,9
4200,564,10
4201,564,5
4202,564,12
4203,565,13
4204,565,10
4205,565,16
4206,565,3
4207,565,12
4208,565,25
4209,565,11
4210,565,7
4211,566,10
4212,566,17
4213,566,9
4214,566,1
4215,566,20
4216,567,9
4217,567,14
4218,567,17
4219,567,16
4220,567,12
4221,567,1
4222,567,6
4223,568,8
4224,568,22
4225,568,11
4226,568,7
4227,568,18
4228,568,13
4229,568,16
4230,569,16
4231,569,9
4232,569,2
4233,569,15
4234,569,19
4235,569,14
4236,569,26
4237,569,12
4238,569,1
4239,569,24
4240,570,26
4241,570,7
4242,570,3
4243,570,4
4244,570,23
4245,570,1
4246,570,11
4247,571,5
4248,571,20
4249,571,15
4250,571,13
4251,571,18
4252,571,23
4253,571,6
4254,572,19
4255,572,5
4256,572,7
4257,572,11
4258,572,2
4259,572,17
4260,572,14
4261,573,1
4262,573,23
4263,573,12
4264,573,7
4265,573,10
4266,573,20
4267,573,9
4268,573,18
4269,573,13
4270,573,3
4271,574,25
4272,574,15
4273,574,20
4274,574,12
4275,574,13
4276,574,17
4277,574,8
4278,574,3
4279,574,19
4280,574,14
4281,575,5
4282,575,6
4283,575,10
4284,575,9
4285,575,22
4286,575,16
4287,575,3
4288,575,7
4289,575,24
4290,576,17
4291,576,4
4292,576,12
4293,576,21
4294,576,22
4295,576,5
4296,577,19
4297,577,8
4298,577,17
4299,577,18
4300,577,15
4301,578,4
4302,578,7
4303,578,8
4304,578,16
4305,578,24
4306,578,14
4307,579,24
4308,579,4
4309,579,3
4310,579,26
4311,579,1
4312,579,10
4313,580,8
4314,580,21
4315,580,4
4316,580,15
4317,580,7
4318,580,17
4319,580,24
4320,580,13
4321,580,20
4322,580,1
4323,581,4
4324,581,14
4325,581,52
4326,581,56
4327,581,8
4328,582,5
4329,582,57
4330,582,50
4331,582,3
4332,582,493
4333,582,15
4334,582,6
4335,582,54
4336,583,55
4337,583,57
4338,583,1
4339,583,54
4340,583,14
4341,583,4
4342,583,15
4343,583,3
4344,583,52
4345,584,56
4346,584,57
4347,584,58
4348,584,15
4349,584,54
4350,584,51
4351,584,2
4352,584,59
4353,585,12
4354,585,3
4355,585,55
4356,585,14
4357,585,10
4358,585,53
4359,585,58
4360,585,11
4361,585,4
4362,585,8
4363,586,52
4364,586,15
4365,586,3
4366,586,8
4367,586,56
4368,586,53
4369,587,55
4370,587,2
4371,587,3
4372,587,57
4373,587,52
4374,587,51
4375,587,6
4376,588,50
4377,588,7
4378,588,14
4379,588,8
4380,588,56
4381,589,7
4382,589,50
4383,589,2
4384,589,55
4385,589,58
4386,590,55
4387,590,8
4388,590,9
4389,590,58
4390,590,7
4391,591,4
4392,591,59
4393,591,11
4394,591,10
4395,591,51
4396,591,15
4397,592,10
4398,592,12
4399,592,7
4400,592,9
4401,592,54
4402,592,11
4403,592,1
4404,592,55
4405,592,13
4406,593,1
4407,593,51
4408,593,3
4409,593,2
4410,593,14
4411,593,13
4412,594,2
4413,594,10
4414,594,51
4415,594,56
4416,594,11
4417,594,58
4418,594,57
4419,594,52
4420,594,53
4421,594,55
4422,595,3
4423,595,59
4424,595,12
4425,595,13
4426,595,57
4427,596,50
4428,596,1
4429,596,11
4430,596,57
4431,596,56
4432,596,53
4433,596,54
4434,596,8
4435,597,493
4436,597,53
4437,597,1
4438,597,11
4439,597,13
4440,597,5
4441,597,59
4442,598,8
4443,598,56
4444,598,57
4445,598,5
4446,598,3
4447,599,53
4448,599,59
4449,599,11
4450,599,51
4451,599,2
4452,599,15
4453,600,11
4454,600,51
4455,600,53
4456,600,7
4457,600,9
4458,600,59
4459,600,57
4460,600,13
4461,600,493
4462,600,4
4463,601,54
4464,601,493
4465,601,51
4466,601,11
4467,601,13
4468,601,56
4469,601,1
4470,602,51
4471,602,53
4472,602,12
4473,602,50
4474,602,11
4475,603,3
4476,603,11
4477,603,14
4478,603,2
4479,603,4
4480,603,8
4481,603,9
4482,604,3
4483,604,9
4484,604,52
4485,604,59
4486,604,6
4487,604,50
4488,604,1
4489,604,5
4490,605,6
4491,605,5
4492,605,11
4493,605,14
4494,605,4
4495,605,12
4496,605,3
4497,606,7
4498,606,15
4499,606,57
4500,606,493
4501,606,2
4502,607,53
4503,607,13
4504,607,54
4505,607,1
4506,607,12
4507,607,8
4508,607,493
4509,608,4
4510,608,8
4511,608,58
4512,608,53
4513,608,56
4514,608,2
4515,608,52
4516,608,57
4517,609,3
4518,609,50
4519,609,493
4520,609,9
4521,609,7
4522,610,50
4523,610,13
4524,610,14
4525,610,11
4526,610,10
4527,610,4
4528,610,56
4529,610,59
4530,610,3
4531,611,493
4532,611,14
4533,611,12
4534,611,7
4535,611,57
4536,612,15
4537,612,6
4538,612,8
4539,612,54
4540,612,3
4541,613,59
4542,613,56
4543,613,10
4544,613,55
4545,613,7
4546,613,51
4547,613,9
4548,613,13
4549,613,6
4550,613,57
4551,614,51
4552,614,12
4553,614,6
4554,614,10
4555,614,493
4556,614,7
4557,615,2
4558,615,9
4559,615,4
4560,615,50
4561,615,5
4562,615,57
4563,615,14
4564,615,59
4565,615,10
4566,616,58
4567,616,1
4568,616,55
4569,616,50
4570,616,8
4571,616,52
4572,616,9
4573,616,13
4574,616,10
4575,617,57
4576,617,50
4577,617,55
4578,617,4
4579,617,5
4580,618,51
4581,618,11
4582,618,10
4583,618,55
4584,618,14
4585,618,8
4586,618,2
4587,618,3
4588,619,51
4589,619,13
4590,619,8
4591,619,53
4592,619,12
4593,619,50
4594,619,4
4595,619,9
4596,620,1
4597,620,56
4598,620,57
4599,620,53
4600,620,2
4601,620,10
4602,620,50
4603,620,15
4604,620,13
4605,621,7
4606,621,56
4607,621,52
4608,621,15
4609,621,14
4610,621,59
4611,621,58
4612,622,10
4613,622,53
4614,622,15
4615,622,51
4616,622,56
4617,623,50
4618,623,57
4619,623,14
4620,623,58
4621,623,11
4622,624,59
4623,624,54
4624,624,15
4625,624,1
4626,624,3
4627,624,5
4628,624,58
4629,625,58
4630,625,6
4631,625,3
4632,625,53
4633,625,11
4634,626,13
4635,626,3
4636,626,53
4637,626,55
4638,626,52
4639,626,51
4640,626,2
4641,627,6
4642,627,7
4643,627,2
4644,627,3
4645,627,10
4646,627,57
4647,627,5
4648,628,4
4649,628,54
4650,628,52
4651,628,9
4652,628,50
4653,628,57
4654,628,12
4655,628,1
4656,628,5
4657,628,493
4658,629,14
4659,629,8
4660,629,54
4661,629,4
4662,629,57
4663,629,15
4664,629,58
4665,630,10
4666,630,53
4667,630,54
4668,630,14
4669,630,58
4670,630,13
4671,631,5
4672,631,14
4673,631,2
4674,631,15
4675,631,6
4676,631,55
4677,631,7
4678,631,9
4679,632,6
4680,632,57
4681,632,54
4682,632,9
4683,632,10
4684,632,53
4685,632,15
4686,633,14
4687,633,59
4688,633,15
4689,633,12
4690,633,1
4691,633,7
4692,633,52
4693,634,4
4694,634,54
4695,634,493
4696,634,13
4697,634,59
4698,634,50
4699,634,55
4700,635,11
4701,635,13
4702,635,15
4703,635,52
4704,635,1
4705,636,58
4706,636,53
4707,636,8
4708,636,10
4709,636,54
4710,636,59
4711,637,59
4712,637,54
4713,637,57
4714,637,6
4715,637,58
4716,637,9
4717,637,1
4718,637,51
4719,638,1
4720,638,8
4721,638,53
4722,638,7
4723,638,57
4724,638,12
4725,638,15
4726,638,14
4727,639,56
4728,639,7
4729,639,3
4730,639,54
4731,639,55
4732,639,15
4733,639,52
4734,639,6
4735,639,2
4736,639,10
4737,640,50
4738,640,5
4739,640,59
4740,640,10
4741,640,3
4742,640,9
4743,640,11
4744,641,8
4745,641,14
4746,641,111
4747,641,3
4748,641,109
4749,641,112
4750,641,114
4751,641,106
4752,641,104
4753,641,6
4754,642,113
4755,642,114
4756,642,6
4757,642,1
4758,642,109
4759,642,111
4760,642,4
4761,642,3
4762,643,2
4763,643,106
4764,643,8
4765,643,112
4766,643,6
4767,644,15
4768,644,1
4769,644,108
4770,644,5
4771,644,107
4772,644,14
4773,644,112
4774,644,111
4775,644,113
4776,645,9
4777,645,103
4778,645,109
4779,645,12
4780,645,6
4781,645,105
4782,646,15
4783,646,107
4784,646,108
4785,646,11
4786,646,14
4787,647,110
4788,647,14
4789,647,3
4790,647,13
4791,647,15
4792,648,112
4793,648,108
4794,648,10
4795,648,14
4796,648,111
4797,648,12
4798,648,105
4799,648,13
4800,648,15
4801,648,6
4802,649,114
4803,649,4
4804,649,112
4805,649,109
4806,649,105
4807,649,103
4808,649,2
4809,649,12
4810,649,3
4811,650,8
4812,650,111
4813,650,14
4814,650,107
4815,650,6
4816,650,108
4817,650,112
4818,650,104
4819,650,3
4820,651,10
4821,651,11
4822,651,114
4823,651,104
4824,651,3
4825,651,5
4826,652,6
4827,652,4
4828,652,9
4829,652,3
4830,652,103
4831,652,15
4832,652,108
4833,652,13
4834,652,5
4835,652,105
4836,653,2
4837,653,103
4838,653,6
4839,653,112
4840,653,108
4841,653,13
4842,653,106
4843,653,5
4844,654,12
4845,654,4
4846,654,104
4847,654,107
4848,654,111
4849,654,8
4850,654,103
4851,654,6
4852,654,14
4853,655,5
4854,655,4
4855,655,106
4856,655,3
4857,655,114
4858,655,10
4859,656,14
4860,656,113
4861,656,1
4862,656,8
4863,656,104
4864,656,9
4865,656,12
4866,656,4
4867,656,2
4868,657,3
4869,657,4
4870,657,14
4871,657,2
4872,657,13
4873,657,111
4874,657,8
4875,657,108
4876,657,7
4877,657,103
4878,658,104
4879,658,107
4880,658,8
4881,658,111
4882,658,108
4883,658,2
4884,658,103
4885,658,11
4886,658,14
4887,659,113
4888,659,103
4889,659,13
4890,659,5
4891,659,12
4892,660,112
4893,660,3
4894,660,11
4895,660,6
4896,660,4
4897,660,109
4898,660,108
4899,661,15
4900,661,112
4901,661,8
4902,661,12
4903,661,3
4904,661,13
4905,661,103
4906,661,9
4907,661,107
4908,661,11
4909,662,12
4910,662,6
4911,662,113
4912,662,8
4913,662,7
4914,662,111
4915,662,108
4916,662,110
4917,662,107
4918,662,105
4919,663,8
4920,663,1
4921,663,13
4922,663,108
4923,663,5
4924,663,6
4925,663,11
4926,664,108
4927,664,109
4928,664,14
4929,664,7
4930,664,4
4931,664,111
4932,664,110
4933,664,105
4934,664,1
4935,665,11
4936,665,107
4937,665,4
4938,665,113
4939,665,109
4940,665,103
4941,666,111
4942,666,112
4943,666,114
4944,666,5
4945,666,10
4946,666,9
4947,667,3
4948,667,113
4949,667,15
4950,667,5
4951,667,14
4952,667,109
4953,668,1
4954,668,3
4955,668,111
4956,668,106
4957,668,113
4958,668,105
4959,668,103
4960,668,108
4961,668,112
4962,668,104
4963,669,1
4964,669,107
4965,669,104
4966,669,10
4967,669,7
4968,669,3
4969,669,103
4970,670,12
4971,670,7
4972,670,15
4973,670,103
4974,670,1
4975,671,1
4976,671,7
4977,671,109
4978,671,110
4979,671,11
4980,671,5
4981,671,9
4982,671,14
4983,671,8
4984,672,4
4985,672,114
4986,672,103
4987,672,11
4988,672,105
4989,672,2
4990,672,12
4991,672,15
4992,673,13
4993,673,106
4994,673,5
4995,673,109
4996,673,10
4997,673,15
4998,673,103
4999,673,1
5000,673,6
5001,674,6
5002,674,1
5003,674,107
5004,674,108
5005,674,9
5006,674,7
5007,674,106
5008,674,103
5009,674,113
5010,675,107
5011,675,11
5012,675,7
5013,675,3
5014,675,4
5015,675,10
5016,675,109
5017,676,5
5018,676,6
5019,676,103
5020,676,108
5021,676,114
5022,676,4
5023,676,3
5024,676,15
5025,677,15
5026,677,106
5027,677,114
5028,677,9
5029,677,8
5030,677,13
5031,677,14
5032,677,12
5033,678,6
5034,678,14
5035,678,109
5036,678,104
5037,678,8
5038,678,7
5039,679,106
5040,679,11
5041,679,5
5042,679,9
5043,679,12
5044,679,114
5045,679,14
5046,679,112
5047,679,3
5048,680,2
5049,680,108
5050,680,4
5051,680,113
5052,680,107
5053,681,15
5054,681,103
5055,681,4
5056,681,3
5057,681,10
5058,682,108
5059,682,8
5060,682,110
5061,682,15
5062,682,111
5063,683,13
5064,683,104
5065,683,3
5066,683,2
5067,683,9
5068,683,5
5069,683,10
5070,683,112
5071,683,11
5072,683,114
5073,684,2
5074,684,109
5075,684,11
5076,684,3
5077,684,1
5078,684,13
5079,685,1
5080,685,104
5081,685,3
5082,685,111
5083,685,4
5084,685,114
5085,685,11
5086,685,8
5087,685,107
5088,686,107
5089,686,112
5090,686,113
5091,686,108
5092,686,9
5093,686,1
5094,686,11
5095,686,8
5096,686,13
5097,686,12
5098,687,2
5099,687,7
5100,687,106
5101,687,8
5102,687,6
5103,687,113
5104,687,107
5105,687,12
5106,688,111
5107,688,1
5108,688,8
5109,688,113
5110,688,107
5111,688,112
5112,688,108
5113,688,2
5114,689,111
5115,689,10
5116,689,9
5117,689,112
5118,689,11
5119,689,3
5120,690,107
5121,690,14
5122,690,6
5123,690,105
5124,690,4
5125,690,111
5126,690,104
5127,690,10
5128,690,106
5129,690,3
5130,691,111
5131,691,5
5132,691,7
5133,691,109
5134,691,2
5135,691,15
5136,691,103
5137,691,3
5138,692,14
5139,692,113
5140,692,7
5141,692,105
5142,692,112
5143,692,9
5144,692,15
5145,692,4
5146,692,103
5147,693,110
5148,693,107
5149,693,5
5150,693,8
5151,693,9
5152,693,15
5153,693,7
5154,693,3
5155,694,104
5156,694,3
5157,694,111
5158,694,113
5159,694,10
5160,694,103
5161,695,110
5162,695,113
5163,695,12
5164,695,7
5165,695,3
5166,695,8
5167,695,10
5168,695,1
5169,695,106
5170,695,14
5171,696,103
5172,696,105
5173,696,4
5174,696,1
5175,696,5
5176,696,12
5177,696,13
5178,696,109
5179,697,113
5180,697,4
5181,697,106
5182,697,7
5183,697,9
5184,697,3
5185,697,15
5186,697,111
5187,698,105
5188,698,1
5189,698,111
5190,698,14
5191,698,11
5192,698,3
5193,698,103
5194,698,107
5195,699,109
5196,699,4
5197,699,113
5198,699,12
5199,699,104
5200,699,111
5201,699,15
5202,699,14
5203,700,111
5204,700,5
5205,700,7
5206,700,112
5207,700,9
5208,700,109
5209,700,108
5210,700,110
5211,701,112
5212,701,109
5213,701,10
5214,701,14
5215,701,9
5216,701,2
5217,701,11
5218,701,110
5219,701,105
5220,702,13
5221,702,12
5222,702,104
5223,702,109
5224,702,103
5225,702,15
5226,702,114
5227,702,112
5228,703,114
5229,703,104
5230,703,10
5231,703,105
5232,703,8
5233,703,106
5234,704,3
5235,704,103
5236,704,14
5237,704,12
5238,704,104
5239,704,108
5240,704,110
5241,705,104
5242,705,106
5243,705,113
5244,705,107
5245,705,4
5246,705,108
5247,706,6
5248,706,106
5249,706,15
5250,706,1
5251,706,112
5252,706,11
5253,706,7
5254,706,9
5255,707,15
5256,707,9
5257,707,1
5258,707,11
5259,707,13
5260,707,6
5261,707,104
5262,707,14
5263,707,103
5264,707,108
5265,708,7
5266,708,106
5267,708,13
5268,708,112
5269,708,9
5270,708,111
5271,709,12
5272,709,112
5273,709,104
5274,709,109
5275,709,8
5276,709,3
5277,709,15
5278,709,103
5279,710,13
5280,710,15
5281,710,105
5282,710,110
5283,710,11
5284,710,6
5285,711,105
5286,711,104
5287,711,11
5288,711,114
5289,711,12
5290,711,10
5291,712,12
5292,712,9
5293,712,110
5294,712,104
5295,712,14
5296,712,111
5297,712,109
5298,712,113
5299,713,4
5300,713,14
5301,713,109
5302,713,112
5303,713,114
5304,713,11
5305,713,5
5306,713,106
5307,713,2
5308,713,107
5309,714,1
5310,714,4
5311,714,6
5312,714,2
5313,714,112
5314,714,13
5315,714,114
5316,715,105
5317,715,3
5318,715,112
5319,715,6
5320,715,2
5321,715,103
5322,715,8
5323,715,7
5324,716,12
5325,716,5
5326,716,1
5327,716,14
5328,716,110
5329,717,14
5330,717,113
5331,717,4
5332,717,104
5333,717,109
5334,718,1
5335,718,106
5336,718,110
5337,718,14
5338,718,112
5339,718,5
5340,718,103
5341,718,104
5342,718,10
5343,719,111
5344,719,110
5345,719,8
5346,719,108
5347,719,12
5348,719,1
5349,719,4
5350,719,13
5351,720,6
5352,720,113
5353,720,105
5354,720,15
5355,720,8
5356,720,108
5357,720,111
5358,721,11
5359,721,108
5360,721,3
5361,721,109
5362,721,12
5363,721,8
5364,721,9
5365,721,103
5366,721,113
5367,722,8
5368,722,108
5369,722,1
5370,722,7
5371,722,104
5372,722,105
5373,723,2
5374,723,9
5375,723,6
5376,723,15
5377,723,111
5378,724,12
5379,724,105
5380,724,110
5381,724,11
5382,724,6
5383,724,113
5384,724,107
5385,724,10
5386,725,109
5387,725,113
5388,725,107
5389,725,4
5390,725,114
5391,726,13
5392,726,12
5393,726,6
5394,726,11
5395,726,1
5396,726,10
5397,726,113
5398,726,9
5399,726,109
5400,726,5
5401,727,15
5402,727,112
5403,727,106
5404,727,107
5405,727,1
5406,727,14
5407,727,10
5408,727,9
5409,727,7
5410,727,114
5411,728,9
5412,728,8
5413,728,6
5414,728,11
5415,728,4
5416,728,5
5417,728,106
5418,728,7
5419,728,113
5420,729,3
5421,729,12
5422,729,11
5423,729,9
5424,729,15
5425,730,109
5426,730,6
5427,730,113
5428,730,3
5429,730,112
5430,730,9
5431,730,110
5432,730,8
5433,730,108
5434,731,108
5435,731,6
5436,731,14
5437,731,11
5438,731,112
5439,731,15
5440,732,10
5441,732,113
5442,732,110
5443,732,106
5444,732,107
5445,732,1
5446,732,6
5447,732,11
5448,733,103
5449,733,15
5450,733,11
5451,733,114
5452,733,108
5453,734,111
5454,734,114
5455,734,112
5456,734,13
5457,734,107
5458,734,113
5459,734,7
5460,734,9
5461,734,10
5462,735,12
5463,735,10
5464,735,1
5465,735,8
5466,735,9
5467,735,3
5468,735,11
5469,736,104
5470,736,103
5471,736,10
5472,736,105
5473,736,2
5474,737,12
5475,737,106
5476,737,2
5477,737,8
5478,737,5
5479,737,111
5480,737,108
5481,737,3
5482,737,107
5483,737,112
5484,738,11
5485,738,111
5486,738,14
5487,738,2
5488,738,106
5489,738,104
5490,738,7
5491,738,12
5492,739,85
5493,739,10
5494,739,12
5495,739,11
5496,739,82
5497,739,6
5498,739,88
5499,740,3
5500,740,12
5501,740,88
5502,740,1
5503,740,87
5504,740,83
5505,740,14
5506,741,2
5507,741,14
5508,741,85
5509,741,7
5510,741,6
5511,741,13
5512,741,10
5513,742,84
5514,742,83
5515,742,85
5516,742,1
5517,742,7
5518,743,6
5519,743,88
5520,743,4
5521,743,10
5522,743,84
5523,743,83
5524,743,12
5525,743,87
5526,744,11
5527,744,83
5528,744,15
5529,744,5
5530,744,12
5531,744,2
5532,744,85
5533,744,87
5534,745,88
5535,745,86
5536,745,5
5537,745,14
5538,745,12
5539,745,2
5540,746,87
5541,746,15
5542,746,2
5543,746,8
5544,746,10
5545,747,1
5546,747,9
5547,747,83
5548,747,10
5549,747,88
5550,747,11
5551,747,4
5552,747,15
5553,747,87
5554,748,3
5555,748,14
5556,748,8
5557,748,10
5558,748,86
5559,748,4
5560,749,8
5561,749,84
5562,749,10
5563,749,88
5564,749,6
5565,750,4
5566,750,86
5567,750,84
5568,750,9
5569,750,12
5570,751,88
5571,751,13
5572,751,8
5573,751,86
5574,751,10
5575,751,84
5576,751,12
5577,751,15
5578,751,3
5579,752,8
5580,752,10
5581,752,14
5582,752,9
5583,752,2
5584,752,84
5585,752,15
5586,752,86
5587,752,88
5588,752,85
5589,753,1
5590,753,85
5591,753,88
5592,753,87
5593,753,82
5594,753,7
5595,754,10
5596,754,85
5597,754,5
5598,754,84
5599,754,9
5600,755,4
5601,755,11
5602,755,82
5603,755,85
5604,755,88
5605,755,1
5606,755,13
5607,756,10
5608,756,8
5609,756,7
5610,756,14
5611,756,6
5612,756,15
5613,756,12
5614,756,87
5615,757,10
5616,757,87
5617,757,15
5618,757,8
5619,757,4
5620,757,85
5621,757,84
5622,757,86
5623,757,83
5624,758,85
5625,758,13
5626,758,2
5627,758,3
5628,758,6
5629,758,9
5630,759,2
5631,759,82
5632,759,87
5633,759,6
5634,759,12
5635,759,8
5636,759,85
5637,759,86
5638,759,9
5639,760,12
5640,760,15
5641,760,82
5642,760,88
5643,760,86
5644,760,14
5645,761,13
5646,761,85
5647,761,8
5648,761,14
5649,761,86
5650,761,82
5651,761,12
5652,761,4
5653,762,83
5654,762,82
5655,762,9
5656,762,4
5657,762,8
5658,762,10
5659,762,14
5660,762,7
5661,763,2
5662,763,82
5663,763,9
5664,763,13
5665,763,86
5666,763,10
5667,763,3
5668,764,8
5669,764,7
5670,764,87
5671,764,84
5672,764,88
5673,764,14
5674,764,6
5675,764,2
5676,764,85
5677,764,9
5678,765,11
5679,765,2
5680,765,4
5681,765,7
5682,765,3
5683,765,10
5684,765,1
5685,765,15
5686,766,9
5687,766,88
5688,766,10
5689,766,12
5690,766,15
5691,767,3
5692,767,84
5693,767,12
5694,767,87
5695,767,9
5696,767,6
5697,767,85
5698,767,88
5699,768,9
5700,768,7
5701,768,8
5702,768,82
5703,768,2
5704,769,84
5705,769,83
5706,769,10
5707,769,4
5708,769,12
5709,769,6
5710,769,13
5711,769,9
5712,769,86
5713,769,7
5714,770,86
5715,770,10
5716,770,2
5717,770,12
5718,770,87
5719,770,83
5720,770,5
5721,770,15
5722,770,1
5723,770,11
5724,771,86
5725,771,88
5726,771,7
5727,771,13
5728,771,14
5729,771,11
5730,772,2
5731,772,1
5732,772,4
5733,772,6
5734,772,10
5735,772,3
5736,772,7
5737,772,87
5738,772,83
5739,772,11
5740,773,84
5741,773,1
5742,773,83
5743,773,10
5744,773,82
5745,773,6
5746,774,6
5747,774,14
5748,774,5
5749,774,83
5750,774,10
5751,775,12
5752,775,13
5753,775,3
5754,775,8
5755,775,15
5756,775,87
5757,775,2
5758,776,9
5759,776,82
5760,776,1
5761,776,85
5762,776,11
5763,777,7
5764,777,4
5765,777,6
5766,777,15
5767,777,82
5768,777,87
5769,777,1
5770,777,12
5771,777,85
5772,778,3
5773,778,83
5774,778,12
5775,778,4
5776,778,14
5777,778,10
5778,778,2
5779,778,7
5780,778,86
5781,778,87
5782,779,10
5783,779,85
5784,779,14
5785,779,88
5786,779,6
5787,779,84
5788,779,12
5789,779,11
5790,780,13
5791,780,10
5792,780,2
5793,780,87
5794,780,11
5795,780,9
5796,780,14
5797,781,82
5798,781,7
5799,781,9
5800,781,2
5801,781,12
5802,782,83
5803,782,3
5804,782,85
5805,782,7
5806,782,15
5807,782,12
5808,782,9
5809,783,4
5810,783,9
5811,783,86
5812,783,2
5813,783,6
5814,783,87
5815,783,88
5816,783,82
5817,783,10
5818,783,5
5819,784,2
5820,784,88
5821,784,4
5822,784,7
5823,784,13
5824,785,82
5825,785,7
5826,785,12
5827,785,10
5828,785,6
5829,785,85
5830,785,14
5831,785,9
5832,786,2
5833,786,82
5834,786,9
5835,786,83
5836,786,86
5837,786,10
5838,786,4
5839,786,13
5840,786,85
5841,787,10
5842,787,13
5843,787,5
5844,787,14
5845,787,88
5846,787,8
5847,787,6
5848,787,4
5849,787,82
5850,787,86
5851,788,83
5852,788,88
5853,788,6
5854,788,1
5855,788,86
5856,788,87
5857,789,88
5858,789,83
5859,789,15
5860,789,87
5861,789,11
5862,789,7
5863,789,13
5864,789,10
5865,789,3
5866,790,85
5867,790,7
5868,790,86
5869,790,13
5870,790,3
5871,790,84
5872,791,88
5873,791,9
5874,791,1
5875,791,14
5876,791,82
5877,791,85
5878,791,8
5879,792,82
5880,792,12
5881,792,4
5882,792,87
5883,792,8
5884,792,86
5885,792,1
5886,793,86
5887,793,1
5888,793,9
5889,793,4
5890,793,87
5891,793,14
5892,793,83
5893,793,12
5894,793,8
5895,794,85
5896,794,86
5897,794,11
5898,794,12
5899,794,87
5900,794,6
5901,794,14
5902,794,15
5903,794,7
5904,795,86
5905,795,87
5906,795,9
5907,795,15
5908,795,12
5909,796,84
5910,796,83
5911,796,12
5912,796,14
5913,796,88
5914,796,9
5915,796,7
5916,797,12
5917,797,4
5918,797,5
5919,797,84
5920,797,86
5921,797,83
5922,798,11
5923,798,7
5924,798,12
5925,798,6
5926,798,10
5927,799,1
5928,799,6
5929,799,12
5930,799,87
5931,799,9
5932,799,13
5933,799,3
5934,799,14
5935,799,85
5936,800,14
5937,800,87
5938,800,84
5939,800,12
5940,800,1
5941,800,86
5942,801,9
5943,801,14
5944,801,86
5945,801,2
5946,801,15
5947,801,87
5948,801,12
5949,801,4
5950,801,83
5951,801,13
5952,802,85
5953,802,83
5954,802,14
5955,802,82
5956,802,3
5957,802,6
5958,802,4
5959,802,1
5960,803,2
5961,803,14
5962,803,10
5963,803,4
5964,803,83
5965,804,4
5966,804,6
5967,804,13
5968,804,12
5969,804,11
5970,804,84
5971,804,82
5972,804,1
5973,805,7
5974,805,8
5975,805,82
5976,805,10
5977,805,6
5978,805,12
5979,805,86
5980,805,87
5981,805,4
5982,805,3
5983,806,14
5984,806,87
5985,806,86
5986,806,4
5987,806,10
5988,806,3
5989,806,88
5990,807,83
5991,807,7
5992,807,12
5993,807,8
5994,807,87
5995,808,83
5996,808,88
5997,808,7
5998,808,87
5999,808,2
6000,808,1
6001,808,11
6002,808,85
6003,808,10
6004,808,84
6005,809,1
6006,809,14
6007,809,18
6008,809,11
6009,809,4
6010,809,23
6011,809,10
6012,809,7
6013,809,24
6014,809,15
6015,810,14
6016,810,24
6017,810,23
6018,810,8
6019,810,16
6020,810,17
6021,811,16
6022,811,8
6023,811,2
6024,811,25
6025,811,10
6026,811,17
6027,812,24
6028,812,9
6029,812,13
6030,812,25
6031,812,3
6032,812,14
6033,812,23
6034,812,20
6035,812,6
6036,813,22
6037,813,16
6038,813,20
6039,813,23
6040,813,12
6041,814,11
6042,814,8
6043,814,6
6044,814,13
6045,814,3
6046,814,1
6047,814,7
6048,814,25
6049,815,3
6050,815,18
6051,815,14
6052,815,17
6053,815,24
6054,815,25
6055,815,5
6056,816,13
6057,816,15
6058,816,24
6059,816,4
6060,816,10
6061,816,2
6062,816,26
6063,816,25
6064,817,14
6065,817,8
6066,817,23
6067,817,16
6068,817,1
6069,817,9
6070,818,4
6071,818,3
6072,818,7
6073,818,19
6074,818,13
6075,818,2
6076,819,1
6077,819,24
6078,819,13
6079,819,14
6080,819,21
6081,819,12
6082,819,5
6083,819,18
6084,820,6
6085,820,14
6086,820,8
6087,820,2
6088,820,11
6089,820,21
6090,820,15
6091,820,24
6092,820,18
6093,820,12
6094,821,21
6095,821,10
6096,821,23
6097,821,25
6098,821,9
6099,821,3
6100,822,3
6101,822,12
6102,822,9
6103,822,17
6104,822,18
6105,822,16
6106,822,25
6107,822,2
6108,822,10
6109,823,20
6110,823,23
6111,823,21
6112,823,1
6113,823,8
6114,823,12
6115,823,15
6116,823,6
6117,823,14
6118,824,14
6119,824,20
6120,824,1
6121,824,7
6122,824,11
6123,824,9
6124,824,3
6125,825,13
6126,825,11
6127,825,16
6128,825,21
6129,825,3
6130,826,6
6131,826,19
6132,826,5
6133,826,2
6134,826,16
6135,826,20
