id,bundle_id,price,discount,start_date,end_date,min_quantity
506,506,9.860955560384143,0.262519502912813,2024-01-09 16:08:27.605626,2024-02-08 16:08:27.605626,100
507,507,6.459051511963122,0.1951018124318986,2024-01-09 16:08:27.607414,2024-02-08 16:08:27.607414,100
508,508,2.8251338541637274,0.1138849569674893,2024-01-09 16:08:27.609680,2024-02-08 16:08:27.609680,100
509,509,0.8603725152779534,0.21759323370935046,2024-01-09 16:08:27.610787,2024-02-08 16:08:27.610787,100
510,510,10.11393861462983,0.24168736085176867,2024-01-09 16:08:27.612900,2024-02-08 16:08:27.612900,100
511,511,8.02986211794814,0.0011977988997902145,2024-01-09 16:08:27.614481,2024-02-08 16:08:27.614481,100
512,512,0.9002125342219764,0.15114295340173692,2024-01-09 16:08:27.615982,2024-02-08 16:08:27.615982,100
513,513,4.994932838415498,0.1856761388076593,2024-01-09 16:08:27.617200,2024-02-08 16:08:27.617200,100
514,514,11.065269589799776,0.3693121295492648,2024-01-09 16:08:27.619662,2024-02-08 16:08:27.619662,100
515,515,3.449920254258895,0.10869995217747382,2024-01-09 16:08:27.622115,2024-02-08 16:08:27.622115,100
516,516,1.0515426867717084,0.1297179799803756,2024-01-09 16:08:27.623909,2024-02-08 16:08:27.623909,100
517,517,3.3955797173748783,0.2819184076384088,2024-01-09 16:08:27.624792,2024-02-08 16:08:27.624792,100
518,518,0.23270611244323872,0.39677625318771126,2024-01-09 16:08:27.625759,2024-02-08 16:08:27.625759,100
519,519,21.657793593793176,0.39589050531735703,2024-01-09 16:08:27.627805,2024-02-08 16:08:27.627805,100
520,520,39.73733542197819,0.21095655682567022,2024-01-09 16:08:27.630385,2024-02-08 16:08:27.630385,100
521,521,20.64479646333881,0.30236242088144943,2024-01-09 16:08:27.632212,2024-02-08 16:08:27.632212,100
522,522,2.393076108386244,0.14174472963125148,2024-01-09 16:08:27.634652,2024-02-08 16:08:27.634652,100
523,523,9.83853408229371,0.2491506952159925,2024-01-09 16:08:27.636139,2024-02-08 16:08:27.636139,100
524,524,24.936349858090157,0.0036642296291346634,2024-01-09 16:08:27.638699,2024-02-08 16:08:27.638699,100
525,525,29.60009430148434,0.07581744026678693,2024-01-09 16:08:27.641177,2024-02-08 16:08:27.641177,100
526,526,5.771409394974976,0.020746646164190575,2024-01-09 16:08:27.643611,2024-02-08 16:08:27.643611,100
527,527,19.56175897920495,0.3695770510503797,2024-01-09 16:08:27.645987,2024-02-08 16:08:27.645987,100
528,528,19.881863708405135,0.3351972089151176,2024-01-09 16:08:27.648630,2024-02-08 16:08:27.648630,100
529,529,3.9285727087450706,0.3787345942599754,2024-01-09 16:08:27.651288,2024-02-08 16:08:27.651288,100
530,530,2.637571586664417,0.16389205877787202,2024-01-09 16:08:27.654253,2024-02-08 16:08:27.654253,100
531,531,4.149102952513222,0.3539160020671534,2024-01-09 16:08:27.656714,2024-02-08 16:08:27.656714,100
532,532,1.1935476320589844,0.11979756518964649,2024-01-09 16:08:27.660887,2024-02-08 16:08:27.660887,100
533,533,7.456296200281685,0.08232177084952835,2024-01-09 16:08:27.663846,2024-02-08 16:08:27.663846,100
534,534,6.910345848364778,0.09518449193123182,2024-01-09 16:08:27.666489,2024-02-08 16:08:27.666489,100
535,535,24.564672322051234,0.21986004908634826,2024-01-09 16:08:27.669467,2024-02-08 16:08:27.669467,100
536,536,31.652727765982586,0.08345562219153582,2024-01-09 16:08:27.672314,2024-02-08 16:08:27.672314,100
537,537,3.6654199588536813,0.15309288733733545,2024-01-09 16:08:27.676026,2024-02-08 16:08:27.676026,100
538,538,10.096023635735683,0.174624715303806,2024-01-09 16:08:27.679342,2024-02-08 16:08:27.679342,100
539,539,0.3448393266241695,0.04853169827156365,2024-01-09 16:08:27.680899,2024-02-08 16:08:27.680899,100
540,540,5.8532358195200755,0.35526918094698723,2024-01-09 16:08:27.683842,2024-02-08 16:08:27.683842,100
541,541,8.112106361219213,0.00760034097322242,2024-01-09 16:08:27.686088,2024-02-08 16:08:27.686088,100
542,542,9.673043690113516,0.06828608114534039,2024-01-09 16:08:27.688844,2024-02-08 16:08:27.688844,100
543,543,11.881672355331549,0.17877230458022733,2024-01-09 16:08:27.690943,2024-02-08 16:08:27.690943,100
544,544,2.953190236963298,0.16290819323288697,2024-01-09 16:08:27.693153,2024-02-08 16:08:27.693153,100
545,545,10.913052918844558,0.24878870140570433,2024-01-09 16:08:27.695280,2024-02-08 16:08:27.695280,100
546,546,2.542932662423941,0.12555895759486457,2024-01-09 16:08:27.696972,2024-02-08 16:08:27.696972,100
547,547,0.37639417508745737,0.024955704598918473,2024-01-09 16:08:27.697886,2024-02-08 16:08:27.697886,100
548,548,7.928700265359442,0.3300152880572836,2024-01-09 16:08:27.699065,2024-02-08 16:08:27.699065,100
549,549,5.584955859778019,0.31413028597640413,2024-01-09 16:08:27.700242,2024-02-08 16:08:27.700242,100
550,550,5.993897140721776,0.25777481971731675,2024-01-09 16:08:27.701397,2024-02-08 16:08:27.701397,100
551,551,7.1159044327625995,0.14145401019281528,2024-01-09 16:08:27.702662,2024-02-08 16:08:27.702662,100
552,552,8.834030141913097,0.02302488499965416,2024-01-09 16:08:27.704488,2024-02-08 16:08:27.704488,100
553,553,5.276775019640254,0.28660923925082404,2024-01-09 16:08:27.706289,2024-02-08 16:08:27.706289,100
554,554,1.9293175368840023,0.13554078163754113,2024-01-09 16:08:27.707866,2024-02-08 16:08:27.707866,100
555,555,4.659083576997055,0.24217701224828425,2024-01-09 16:08:27.709882,2024-02-08 16:08:27.709882,100
556,556,13.031327696638485,0.33412936350422784,2024-01-09 16:08:27.711968,2024-02-08 16:08:27.711968,100
557,557,7.256216977929325,0.31382528770996293,2024-01-09 16:08:27.714647,2024-02-08 16:08:27.714647,100
558,558,1.5831396819392718,0.15171655546722912,2024-01-09 16:08:27.716165,2024-02-08 16:08:27.716165,100
559,559,8.46692114094844,0.21550278545610665,2024-01-09 16:08:27.717671,2024-02-08 16:08:27.717671,100
560,560,2.7637095551570017,0.17297049876545892,2024-01-09 16:08:27.720016,2024-02-08 16:08:27.720016,100
561,561,1.926152336229427,0.030287382652725327,2024-01-09 16:08:27.721278,2024-02-08 16:08:27.721278,100
562,562,17.19237792149026,0.1332450646483101,2024-01-09 16:08:27.723468,2024-02-08 16:08:27.723468,100
563,563,23.670925454551917,0.11163883859894455,2024-01-09 16:08:27.725311,2024-02-08 16:08:27.725311,100
564,564,2.1078864366486,0.35649168871373726,2024-01-09 16:08:27.726994,2024-02-08 16:08:27.726994,100
565,565,10.841902775819847,0.28518939436088825,2024-01-09 16:08:27.728984,2024-02-08 16:08:27.728984,100
566,566,4.2316812880280965,0.21784785812244667,2024-01-09 16:08:27.730196,2024-02-08 16:08:27.730196,100
567,567,2.603351316355921,0.15903899696176818,2024-01-09 16:08:27.731374,2024-02-08 16:08:27.731374,100
568,568,10.845072204398893,0.38743420610585616,2024-01-09 16:08:27.732558,2024-02-08 16:08:27.732558,100
569,569,5.988667470211056,0.11336166317805466,2024-01-09 16:08:27.734127,2024-02-08 16:08:27.734127,100
570,570,39.3460275801686,0.04417580839206425,2024-01-09 16:08:27.736650,2024-02-08 16:08:27.736650,100
571,571,1.4057791528751433,0.3931153477468671,2024-01-09 16:08:27.738506,2024-02-08 16:08:27.738506,100
572,572,3.088820605360309,0.00016842533359362477,2024-01-09 16:08:27.740047,2024-02-08 16:08:27.740047,100
573,573,3.655060255335823,0.2838475009202322,2024-01-09 16:08:27.741553,2024-02-08 16:08:27.741553,100
574,574,10.215591032794347,0.08309076164602756,2024-01-09 16:08:27.743824,2024-02-08 16:08:27.743824,100
575,575,3.998616336779382,0.03143403703154344,2024-01-09 16:08:27.745474,2024-02-08 16:08:27.745474,100
576,576,9.85790372839719,0.38562407099717677,2024-01-09 16:08:27.746721,2024-02-08 16:08:27.746721,100
577,577,1.3645968801909965,0.2799863880795385,2024-01-09 16:08:27.748574,2024-02-08 16:08:27.748574,100
578,578,1.2500632699711114,0.1477785147718941,2024-01-09 16:08:27.749884,2024-02-08 16:08:27.749884,100
579,579,6.70655165652641,0.28880445692743234,2024-01-09 16:08:27.751432,2024-02-08 16:08:27.751432,100
580,580,3.1363694017425088,0.12196015299444976,2024-01-09 16:08:27.752326,2024-02-08 16:08:27.752326,100
581,581,15.543213217455152,0.14585296207800988,2024-01-09 16:08:27.754785,2024-02-08 16:08:27.754785,100
582,582,9.213849888136375,0.2805915823059278,2024-01-09 16:08:27.756295,2024-02-08 16:08:27.756295,100
583,583,6.868300966676704,0.20783608592662275,2024-01-09 16:08:27.758456,2024-02-08 16:08:27.758456,100
584,584,13.539535709083637,0.2837423373920986,2024-01-09 16:08:27.761132,2024-02-08 16:08:27.761132,100
585,585,0.4739807800718153,0.3798962089634896,2024-01-09 16:08:27.762135,2024-02-08 16:08:27.762135,100
586,586,16.236778303413494,0.13469214003115915,2024-01-09 16:08:27.764472,2024-02-08 16:08:27.764472,100
587,587,4.821166719618512,0.13785058979807707,2024-01-09 16:08:27.767873,2024-02-08 16:08:27.767873,100
588,588,4.927599921481855,0.06891512963059823,2024-01-09 16:08:27.770083,2024-02-08 16:08:27.770083,100
589,589,19.240815504364825,0.2425434814415353,2024-01-09 16:08:27.773319,2024-02-08 16:08:27.773319,100
590,590,5.757983033124181,0.38597816309001215,2024-01-09 16:08:27.775910,2024-02-08 16:08:27.775910,100
591,591,12.032008359183324,0.32866049855977114,2024-01-09 16:08:27.778241,2024-02-08 16:08:27.778241,100
592,592,6.964679511193626,0.037819720805526515,2024-01-09 16:08:27.780216,2024-02-08 16:08:27.780216,100
593,593,29.302695308250833,0.13658711910662977,2024-01-09 16:08:27.782714,2024-02-08 16:08:27.782714,100
594,594,16.480340497743683,0.3877241770218314,2024-01-09 16:08:27.784741,2024-02-08 16:08:27.784741,100
595,595,5.948435004108216,0.03649637854617232,2024-01-09 16:08:27.786393,2024-02-08 16:08:27.786393,100
596,596,1.2703060784158222,0.03217968111249583,2024-01-09 16:08:27.789181,2024-02-08 16:08:27.789181,100
597,597,20.12535952055439,0.06023344559335269,2024-01-09 16:08:27.791632,2024-02-08 16:08:27.791632,100
598,598,23.46360811830826,0.3423821007260036,2024-01-09 16:08:27.794677,2024-02-08 16:08:27.794677,100
599,599,2.017973435609716,0.11382127383984662,2024-01-09 16:08:27.796449,2024-02-08 16:08:27.796449,100
600,600,12.051419153220353,0.13302469403541547,2024-01-09 16:08:27.799016,2024-02-08 16:08:27.799016,100
601,601,9.260814169423417,0.03769122058135102,2024-01-09 16:08:27.801926,2024-02-08 16:08:27.801926,100
602,602,0.29593875357933347,0.04967115240766989,2024-01-09 16:08:27.803681,2024-02-08 16:08:27.803681,100
603,603,20.750475989743478,0.3876630046331625,2024-01-09 16:08:27.806296,2024-02-08 16:08:27.806296,100
604,604,10.875603692602937,0.33409285137798106,2024-01-09 16:08:27.808158,2024-02-08 16:08:27.808158,100
605,605,7.164090449397439,0.1876809222703658,2024-01-09 16:08:27.810211,2024-02-08 16:08:27.810211,100
606,606,7.643172838554494,0.14612394415624191,2024-01-09 16:08:27.813611,2024-02-08 16:08:27.813611,100
607,607,22.51224584921202,0.16700773150606316,2024-01-09 16:08:27.817419,2024-02-08 16:08:27.817419,100
608,608,2.3762128920417807,0.3817173888262822,2024-01-09 16:08:27.818897,2024-02-08 16:08:27.818897,100
609,609,8.150499641929022,0.2511063194594753,2024-01-09 16:08:27.820373,2024-02-08 16:08:27.820373,100
610,610,8.865062000095449,0.009547095630287794,2024-01-09 16:08:27.822289,2024-02-08 16:08:27.822289,100
611,611,5.756350519825721,0.38334075621920793,2024-01-09 16:08:27.824930,2024-02-08 16:08:27.824930,100
612,612,0.24994581022173723,0.006338574467708558,2024-01-09 16:08:27.826573,2024-02-08 16:08:27.826573,100
613,613,3.657539596712147,0.02209841305875524,2024-01-09 16:08:27.829066,2024-02-08 16:08:27.829066,100
614,614,20.508526602065537,0.35923616997185404,2024-01-09 16:08:27.831289,2024-02-08 16:08:27.831289,100
615,615,8.254835336780781,0.16903128974113987,2024-01-09 16:08:27.833385,2024-02-08 16:08:27.833385,100
616,616,3.707190786803607,0.10513608800863752,2024-01-09 16:08:27.835333,2024-02-08 16:08:27.835333,100
617,617,3.737173073120043,0.21306739572501635,2024-01-09 16:08:27.837956,2024-02-08 16:08:27.837956,100
618,618,15.875361526615754,0.1591433018407943,2024-01-09 16:08:27.840342,2024-02-08 16:08:27.840342,100
619,619,1.274565776353691,0.11689386001241041,2024-01-09 16:08:27.842305,2024-02-08 16:08:27.842305,100
620,620,10.500255370409263,0.16724961235923158,2024-01-09 16:08:27.845477,2024-02-08 16:08:27.845477,100
621,621,18.608369112972632,0.3763041480371394,2024-01-09 16:08:27.847885,2024-02-08 16:08:27.847885,100
622,622,11.092758405116365,0.020655174764373153,2024-01-09 16:08:27.849760,2024-02-08 16:08:27.849760,100
623,623,9.527227941641579,0.247900344396278,2024-01-09 16:08:27.851558,2024-02-08 16:08:27.851558,100
624,624,23.924730949646413,0.20881994489051828,2024-01-09 16:08:27.853652,2024-02-08 16:08:27.853652,100
625,625,5.303641723948759,0.33394062223913984,2024-01-09 16:08:27.855115,2024-02-08 16:08:27.855115,100
626,626,1.2492658949807558,0.22408164822620147,2024-01-09 16:08:27.856626,2024-02-08 16:08:27.856626,100
627,627,0.5482698760117513,0.29618778558466474,2024-01-09 16:08:27.858726,2024-02-08 16:08:27.858726,100
628,628,22.025381608935277,0.013161941720125237,2024-01-09 16:08:27.862231,2024-02-08 16:08:27.862231,100
629,629,17.35680378240354,0.05743192660494474,2024-01-09 16:08:27.863921,2024-02-08 16:08:27.863921,100
630,630,7.741945464691372,0.160117362046226,2024-01-09 16:08:27.866148,2024-02-08 16:08:27.866148,100
631,631,8.745767615278716,0.12606012224238344,2024-01-09 16:08:27.868024,2024-02-08 16:08:27.868024,100
632,632,4.989439685489688,0.20817045724406938,2024-01-09 16:08:27.869641,2024-02-08 16:08:27.869641,100
633,633,7.788036483085724,0.3278006887724506,2024-01-09 16:08:27.871147,2024-02-08 16:08:27.871147,100
634,634,12.42194340327227,0.36319220214397485,2024-01-09 16:08:27.873017,2024-02-08 16:08:27.873017,100
635,635,4.852231861710946,0.1561113487175737,2024-01-09 16:08:27.874400,2024-02-08 16:08:27.874400,100
636,636,4.4412102828111895,0.2814926787902609,2024-01-09 16:08:27.876692,2024-02-08 16:08:27.876692,100
637,637,13.264702760816263,0.3887742980291776,2024-01-09 16:08:27.878761,2024-02-08 16:08:27.878761,100
638,638,2.4369684746167546,0.026448709655627047,2024-01-09 16:08:27.880215,2024-02-08 16:08:27.880215,100
639,639,27.34348086810213,0.30879624502880865,2024-01-09 16:08:27.882350,2024-02-08 16:08:27.882350,100
640,640,0.8762791864586286,0.14215524908027607,2024-01-09 16:08:27.883205,2024-02-08 16:08:27.883205,100
641,641,7.301577545336052,0.19045816924104597,2024-01-09 16:08:27.885296,2024-02-08 16:08:27.885296,100
642,642,12.989167719603856,0.06698340930774949,2024-01-09 16:08:27.886803,2024-02-08 16:08:27.886803,100
643,643,4.5693398361442945,0.08983147888383303,2024-01-09 16:08:27.888273,2024-02-08 16:08:27.888273,100
644,644,1.678475217664225,0.0975959128614036,2024-01-09 16:08:27.890314,2024-02-08 16:08:27.890314,100
645,645,15.532230288068018,0.38517889920615195,2024-01-09 16:08:27.894697,2024-02-08 16:08:27.894697,100
646,646,9.947483792295978,0.20395955790407772,2024-01-09 16:08:27.897312,2024-02-08 16:08:27.897312,100
647,647,7.055317568653586,0.00933600078441037,2024-01-09 16:08:27.899432,2024-02-08 16:08:27.899432,100
648,648,5.5674416523357735,0.3431737847730878,2024-01-09 16:08:27.902172,2024-02-08 16:08:27.902172,100
649,649,7.280104607308941,0.3943045650648289,2024-01-09 16:08:27.904190,2024-02-08 16:08:27.904190,100
650,650,2.170935148368206,0.1494513985319287,2024-01-09 16:08:27.906351,2024-02-08 16:08:27.906351,100
651,651,1.7957914056123272,0.24780035615180182,2024-01-09 16:08:27.907255,2024-02-08 16:08:27.907255,100
652,652,0.7267246198295654,0.14843102582378773,2024-01-09 16:08:27.908802,2024-02-08 16:08:27.908802,100
653,653,12.432273394287023,0.13863122338991227,2024-01-09 16:08:27.910879,2024-02-08 16:08:27.910879,100
654,654,4.247392721419825,0.1960325754599171,2024-01-09 16:08:27.912222,2024-02-08 16:08:27.912222,100
655,655,2.9380806134220085,0.05481740926604091,2024-01-09 16:08:27.913406,2024-02-08 16:08:27.913406,100
656,656,1.7610944302290827,0.16864428541636112,2024-01-09 16:08:27.914283,2024-02-08 16:08:27.914283,100
657,657,3.2618518842029984,0.33092597378656974,2024-01-09 16:08:27.915814,2024-02-08 16:08:27.915814,100
658,658,9.948169498613312,0.3260191562954581,2024-01-09 16:08:27.918347,2024-02-08 16:08:27.918347,100
659,659,25.523326379025754,0.16839372303379016,2024-01-09 16:08:27.920955,2024-02-08 16:08:27.920955,100
660,660,5.422680975099284,0.13604483594806377,2024-01-09 16:08:27.923862,2024-02-08 16:08:27.923862,100
661,661,5.569929716521004,0.2575140850586274,2024-01-09 16:08:27.925452,2024-02-08 16:08:27.925452,100
662,662,18.670934565851702,0.2555902573132851,2024-01-09 16:08:27.926952,2024-02-08 16:08:27.926952,100
663,663,3.739772608311638,0.09770618432331278,2024-01-09 16:08:27.929323,2024-02-08 16:08:27.929323,100
664,664,3.411010374848895,0.0023628405239701335,2024-01-09 16:08:27.930590,2024-02-08 16:08:27.930590,100
665,665,3.977138990724081,0.3190510387114065,2024-01-09 16:08:27.931779,2024-02-08 16:08:27.931779,100
666,666,1.1117572143625283,0.06713521684680734,2024-01-09 16:08:27.932631,2024-02-08 16:08:27.932631,100
667,667,13.466782412852343,0.21781633888739652,2024-01-09 16:08:27.934758,2024-02-08 16:08:27.934758,100
668,668,0.3527084785628433,0.3511448696944844,2024-01-09 16:08:27.936375,2024-02-08 16:08:27.936375,100
669,669,3.1003150151453394,0.08458696349274382,2024-01-09 16:08:27.937765,2024-02-08 16:08:27.937765,100
670,670,15.060813183386193,0.16595875355733086,2024-01-09 16:08:27.940745,2024-02-08 16:08:27.940745,100
671,671,14.891577242253986,0.20899810405415026,2024-01-09 16:08:27.943658,2024-02-08 16:08:27.943658,100
672,672,6.052764647446891,0.12054320511411723,2024-01-09 16:08:27.945458,2024-02-08 16:08:27.945458,100
673,673,7.559352320355658,0.014217333764143403,2024-01-09 16:08:27.947541,2024-02-08 16:08:27.947541,100
674,674,5.766106349438471,0.09135988968875752,2024-01-09 16:08:27.950092,2024-02-08 16:08:27.950092,100
675,675,10.458068535982374,0.38267816485291695,2024-01-09 16:08:27.952058,2024-02-08 16:08:27.952058,100
676,676,20.363574272300156,0.38082200130477206,2024-01-09 16:08:27.954598,2024-02-08 16:08:27.954598,100
677,677,10.559946735832582,0.06294793689473877,2024-01-09 16:08:27.956460,2024-02-08 16:08:27.956460,100
678,678,26.583584838396778,0.3611621611645999,2024-01-09 16:08:27.958614,2024-02-08 16:08:27.958614,100
679,679,22.378141616035233,0.3956776306783444,2024-01-09 16:08:27.961095,2024-02-08 16:08:27.961095,100
680,680,0.35744091346188,0.23636915750861165,2024-01-09 16:08:27.962497,2024-02-08 16:08:27.962497,100
681,681,1.793294974021887,0.19257836389149852,2024-01-09 16:08:27.963742,2024-02-08 16:08:27.963742,100
682,682,7.44714987687352,0.28406949091108524,2024-01-09 16:08:27.966399,2024-02-08 16:08:27.966399,100
683,683,5.714226453216491,0.3928314095553436,2024-01-09 16:08:27.967902,2024-02-08 16:08:27.967902,100
684,684,22.57703783438881,0.34706347223871703,2024-01-09 16:08:27.970053,2024-02-08 16:08:27.970053,100
685,685,13.62435052215802,0.11627533293240716,2024-01-09 16:08:27.972042,2024-02-08 16:08:27.972042,100
686,686,2.250236252308489,0.17752658961920265,2024-01-09 16:08:27.973238,2024-02-08 16:08:27.973238,100
687,687,9.448507193389252,0.23890093376389673,2024-01-09 16:08:27.975429,2024-02-08 16:08:27.975429,100
688,688,4.806194134314745,0.2948603060876534,2024-01-09 16:08:27.977844,2024-02-08 16:08:27.977844,100
689,689,10.618712019232737,0.2663144749398973,2024-01-09 16:08:27.980534,2024-02-08 16:08:27.980534,100
690,690,1.1557831870137578,0.21712114719094522,2024-01-09 16:08:27.982165,2024-02-08 16:08:27.982165,100
691,691,23.887994162782864,0.3388733178378971,2024-01-09 16:08:27.984088,2024-02-08 16:08:27.984088,100
692,692,1.0290672237283276,0.16826127052214157,2024-01-09 16:08:27.985323,2024-02-08 16:08:27.985323,100
693,693,1.1621461957819206,0.23922850955475927,2024-01-09 16:08:27.986539,2024-02-08 16:08:27.986539,100
694,694,13.054307233176162,0.32744320005924427,2024-01-09 16:08:27.987763,2024-02-08 16:08:27.987763,100
695,695,28.144540167442774,0.3036556703251698,2024-01-09 16:08:27.990262,2024-02-08 16:08:27.990262,100
696,696,16.253583111471464,0.24011055538900217,2024-01-09 16:08:27.992452,2024-02-08 16:08:27.992452,100
697,697,7.7598615646096505,0.2862674502712661,2024-01-09 16:08:27.994516,2024-02-08 16:08:27.994516,100
698,698,9.194971291863329,0.30020698933092227,2024-01-09 16:08:27.996197,2024-02-08 16:08:27.996197,100
699,699,2.3882127113071028,0.25580457028432957,2024-01-09 16:08:27.997715,2024-02-08 16:08:27.997715,100
700,700,4.212237578761728,0.21961557450445457,2024-01-09 16:08:27.999500,2024-02-08 16:08:27.999500,100
701,701,12.411472772608704,0.32224418100451746,2024-01-09 16:08:28.000789,2024-02-08 16:08:28.000789,100
702,702,13.573206220075248,0.17268171228338916,2024-01-09 16:08:28.002984,2024-02-08 16:08:28.002984,100
703,703,9.570914948448575,0.36605003306533945,2024-01-09 16:08:28.004483,2024-02-08 16:08:28.004483,100
704,704,2.75192512752651,0.13064125255855674,2024-01-09 16:08:28.006998,2024-02-08 16:08:28.006998,100
705,705,0.8818929087763443,0.09179514958649976,2024-01-09 16:08:28.008165,2024-02-08 16:08:28.008165,100
706,706,32.45130722365866,0.31978529507710407,2024-01-09 16:08:28.011108,2024-02-08 16:08:28.011108,100
707,707,14.18464430541309,0.39030351811741937,2024-01-09 16:08:28.013053,2024-02-08 16:08:28.013053,100
708,708,0.4093020207537117,0.07434249668119426,2024-01-09 16:08:28.014469,2024-02-08 16:08:28.014469,100
709,709,10.105491932429072,0.10350959493829591,2024-01-09 16:08:28.015985,2024-02-08 16:08:28.015985,100
710,710,2.7932151891538055,0.1726666048485187,2024-01-09 16:08:28.017508,2024-02-08 16:08:28.017508,100
711,711,24.251193741064768,0.13123510066251615,2024-01-09 16:08:28.019381,2024-02-08 16:08:28.019381,100
712,712,2.8801511670384925,0.046466993057874544,2024-01-09 16:08:28.020624,2024-02-08 16:08:28.020624,100
713,713,20.843259342394234,0.3112907574591399,2024-01-09 16:08:28.022452,2024-02-08 16:08:28.022452,100
714,714,18.745780691684462,0.38065021067436394,2024-01-09 16:08:28.023925,2024-02-08 16:08:28.023925,100
715,715,9.16710369991197,0.12926175277743676,2024-01-09 16:08:28.025751,2024-02-08 16:08:28.025751,100
716,716,23.8420931706078,0.2493932133757344,2024-01-09 16:08:28.028005,2024-02-08 16:08:28.028005,100
717,717,23.485606356299915,0.23111438879271953,2024-01-09 16:08:28.030370,2024-02-08 16:08:28.030370,100
718,718,12.872468287316863,0.037945544697387715,2024-01-09 16:08:28.031934,2024-02-08 16:08:28.031934,100
719,719,6.922614201198841,0.1800212533869362,2024-01-09 16:08:28.033739,2024-02-08 16:08:28.033739,100
720,720,5.887655783139812,0.20830827499671814,2024-01-09 16:08:28.035832,2024-02-08 16:08:28.035832,100
721,721,5.9287630016872495,0.3498751129055086,2024-01-09 16:08:28.037350,2024-02-08 16:08:28.037350,100
722,722,6.4789214957138,0.2406988333005225,2024-01-09 16:08:28.038522,2024-02-08 16:08:28.038522,100
723,723,6.886910304916288,0.03903562661058135,2024-01-09 16:08:28.039689,2024-02-08 16:08:28.039689,100
724,724,12.851580412900724,0.04912863729999106,2024-01-09 16:08:28.041557,2024-02-08 16:08:28.041557,100
725,725,7.796815761809827,0.13044587688719078,2024-01-09 16:08:28.043882,2024-02-08 16:08:28.043882,100
726,726,14.960973146834487,0.26717354503421825,2024-01-09 16:08:28.046632,2024-02-08 16:08:28.046632,100
727,727,0.007640989251860032,0.17402251765338003,2024-01-09 16:08:28.047687,2024-02-08 16:08:28.047687,100
728,728,13.65056737426059,0.3813225459008376,2024-01-09 16:08:28.049507,2024-02-08 16:08:28.049507,100
729,729,15.235532384481871,0.10653566930797093,2024-01-09 16:08:28.051006,2024-02-08 16:08:28.051006,100
730,730,11.277386122180097,0.33494307531652834,2024-01-09 16:08:28.052819,2024-02-08 16:08:28.052819,100
731,731,33.43079472998046,0.26672012259785516,2024-01-09 16:08:28.054587,2024-02-08 16:08:28.054587,100
732,732,3.6458525841035936,0.3399743743951765,2024-01-09 16:08:28.055416,2024-02-08 16:08:28.055416,100
733,733,1.6106790693802997,0.04278688282922865,2024-01-09 16:08:28.056885,2024-02-08 16:08:28.056885,100
734,734,19.712389769549834,0.16514424318936613,2024-01-09 16:08:28.059018,2024-02-08 16:08:28.059018,100
735,735,28.910836224876935,0.024685543792488485,2024-01-09 16:08:28.062372,2024-02-08 16:08:28.062372,100
736,736,10.05807622254942,0.13601173094851804,2024-01-09 16:08:28.064027,2024-02-08 16:08:28.064027,100
737,737,4.239503757998829,0.39593034082126943,2024-01-09 16:08:28.065529,2024-02-08 16:08:28.065529,100
738,738,5.196020192190556,0.39880235711882506,2024-01-09 16:08:28.066427,2024-02-08 16:08:28.066427,100
739,739,7.088024415263559,0.04940172943186308,2024-01-09 16:08:28.068532,2024-02-08 16:08:28.068532,100
740,740,12.31644413867918,0.2179694376916229,2024-01-09 16:08:28.070045,2024-02-08 16:08:28.070045,100
741,741,9.300805218500622,0.2699485363716099,2024-01-09 16:08:28.071256,2024-02-08 16:08:28.071256,100
742,742,12.899764851747854,0.13420273833889348,2024-01-09 16:08:28.072789,2024-02-08 16:08:28.072789,100
743,743,18.547892562341772,0.20386439799842135,2024-01-09 16:08:28.074003,2024-02-08 16:08:28.074003,100
744,744,11.007706682663471,0.03357953098937605,2024-01-09 16:08:28.075743,2024-02-08 16:08:28.075743,100
745,745,14.802861973018736,0.09674024630139635,2024-01-09 16:08:28.077889,2024-02-08 16:08:28.077889,100
746,746,6.782251547540675,0.23750633376328137,2024-01-09 16:08:28.079687,2024-02-08 16:08:28.079687,100
747,747,12.685788152180239,0.3656754244124258,2024-01-09 16:08:28.081517,2024-02-08 16:08:28.081517,100
748,748,15.90460413673288,0.2644479969877069,2024-01-09 16:08:28.083310,2024-02-08 16:08:28.083310,100
749,749,22.749936782583298,0.2773924854260679,2024-01-09 16:08:28.085400,2024-02-08 16:08:28.085400,100
750,750,5.776687940127628,0.024964157275158175,2024-01-09 16:08:28.086855,2024-02-08 16:08:28.086855,100
751,751,5.571098403053736,0.3328279529457314,2024-01-09 16:08:28.088654,2024-02-08 16:08:28.088654,100
752,752,6.0568796548177355,0.3035487013116707,2024-01-09 16:08:28.090293,2024-02-08 16:08:28.090293,100
753,753,5.900946898029572,0.23167088007916845,2024-01-09 16:08:28.092967,2024-02-08 16:08:28.092967,100
754,754,11.928211727968641,0.22520073034478144,2024-01-09 16:08:28.095157,2024-02-08 16:08:28.095157,100
755,755,2.7021527982280147,0.16514569579654934,2024-01-09 16:08:28.096826,2024-02-08 16:08:28.096826,100
756,756,12.445317592564551,0.043970905301887075,2024-01-09 16:08:28.099418,2024-02-08 16:08:28.099418,100
757,757,15.061987167997755,0.017811406613307046,2024-01-09 16:08:28.101320,2024-02-08 16:08:28.101320,100
758,758,9.682721392125064,0.014184742179898624,2024-01-09 16:08:28.102798,2024-02-08 16:08:28.102798,100
